ID,Tweet,Replies,Retweets,Likes,Bookmarks,Views,Username,PostDate,Timestamp,Category
1725791275780321468,"14.52 น. วันที่ 18 พ.ย. 66  ไฟไหม้ภายใน ม.เกษตรศาสตร์ จนท.รุดควบคุมเพลิง
#เกษตร
#เกษตรศาสตร์ 
#ไฟไหม้",1,79,53,2,32375,MatichonOnline,2023-11-18 08:21:18,2024-11-27 00:23:41,อนาคตใหม่
1746373013745066119,ร้านเปิดนะครับ สั่งได้ตลอดพร้อมส่งเลยครับ เปิดร้านทุกวัน ทักมาสอบถามก่อนได้ครับ #ฟาเทค #ยาน้ำ #เขียวเหลืองราคาส่ง  #ห้วยขวาง #ลาดพร้าว #รัชดา #ดินแดง #พระราม9 #จรัญ #ปทุมวัน #รัชโยธิน #พหลโยธิน #อนุสาวรีย์ #เกษตรศาสตร์ #ประชาสงเคราะห์ #อโศก #ลาดปลาเค้า,0,1,2,0,1949,palaployy0404,2024-01-14 03:25:47,2024-11-27 00:23:41,อนาคตใหม่
1792400214827081846,"ยินดีต้อนรับน้องๆทุกคนที่ติดคณะสัตวแพทยศาสตร์ มหาวิทยาลัยเกษตรศาสตร์ด้วยนะคะ

สามารถสแกนคิวอาร์โค้ดเพื่อเข้ากลุ่มไลน์vet88 ได้เลยน้าาา

#ทีมมก #มก #Tcas67 #DEK67 #สัตวแพทย์ #เกษตรศาสตร์ #บางเขน #เด็กซิ่ว",0,16,3,2,3319,Welcomevetku,2024-05-20 03:41:27,2024-11-27 00:23:41,อนาคตใหม่
1655436419555549185,"คณะสัตวแพทย์ศาสตร์ มหาวิทยาลัยเกษตรศาสตร์ พร้อมต้อนรับน้องๆนิสิตใหม่เข้ามาเจอกันได้แล้วน้า เด็กๆเข้ากรุ๊ปไลน์ได้เลยนะคับบ
#DEK66 #ทีมมก #สัตวแพทย์ #สัตวมก #เกษตรศาสตร์ #บางเขน #TCAS66",0,8,7,1,7879,Welcomevetku,2023-05-08 04:56:13,2024-11-27 00:23:41,อนาคตใหม่
1740792044866752951,"#คณะในฝัน #DEK67 #TCAS67 #TGAT #Alevel #คณะอักษรศาสตร์ #คณะศิลปศาสตร์ #คณะมนุษย์ศาสตร์ #มก #เกษตรศาสตร์ #KU

อยากติด…มนุษย์(จีน)มก ต้องได้คะแนนเท่าไหร่??

พี่คำนวณคร่าว ๆ ให้แล้ว +,-ได้นิดหน่อย…ถ้า Final คะแนนรวมตามนี้คือเซฟเลย ติดแน่นอน",0,5,8,9,3734,WTPyuck,2023-12-29 17:49:00,2024-11-27 01:13:25,อนาคตใหม่
1745075287535104028,Soc Night ที่ม.เกษตร บางเขนนน #chilaxband #smosocku #smosocku66 #socku #สังคมศาสตร์ #เกษตรศาสตร์ #ku,0,0,0,0,359,chilaxband,2024-01-10 13:29:05,2024-11-27 01:13:25,อนาคตใหม่
1695061374710272339," #ThePlannerEducation รวมมาให้ครบจบในเธรดนี้แล้ว กับ ""หลักสูตรอินเตอร์จาก 10 มหา'ลัยรัฐ"" 

สมัครติว   http://bit.ly/3AVZOt6 

#DEK67 #TCAS #จุฬา #มหิดล #มข #มช #เกษตรศาสตร์ #tcas67 #ธรรมศาสตร์ #MUIC #ศิลปากร #มศว #muic #suic #swu #kmitl #dek68 #dek69 #tcas67",1,2,0,0,1681,theplannertutor,2023-08-25 13:11:39,2024-11-27 01:13:25,อนาคตใหม่
1694318568546959372,"แอดไลน์   http://bit.ly/3AVZOt6  แอดไลน์ตอนนี้ กดรับฟรีทันที!! “Universities Guide Book” ที่รวบรวม Requirement หลักสูตรอินเตอร์ขวัญใจเด็ก GEN Z เอาไว้

#DEK67 #TCAS #จุฬา #มหิดล #มข #มช #เกษตรศาสตร์ #tcas67 #ธรรมศาสตร์ #MUIC #ศิลปากร",0,2,0,0,1055,theplannertutor,2023-08-23 12:00:00,2024-11-27 01:13:25,อนาคตใหม่
1761690508253184465,"“สุวัจน์” เปิดงาน เดิน-วิ่ง ม.เกษตร  KU RUN 3 ชิงถ้วยพระราชทาน หารายได้สร้างโรงพยาบาลคณะแพทย์ศาสตร์ ม.เกษตรศาสตร์

#สุวัจน์ #เกษตรศาสตร์ #kurun3",0,0,0,0,994,Kom_chad_luek,2024-02-25 09:52:02,2024-11-27 01:13:25,อนาคตใหม่
1682476937191776263,"อธิการบดี #เกษตรศาสตร์ รับผิดชอบไหวแน่นะ
ไม่เห็นด้วยกับ สว. แล้วปลดธงชาติเลยเหรอ?",0,5,4,1,937,saladESH,2023-07-21 19:45:35,2024-11-27 01:13:25,อนาคตใหม่
1677017552424423430,"ถ่ายไม่จำกัดจำนวน
ช่วยหามุม/คิดท่า
ปรับแสง/สีให้ทุกรูป
Line : spypyiii 
โทร  : 0971109027
#รับถ่ายภาพ #หาช่างภาพ #ถ่ายรูปรับปริญญา #ช่างภาพรับปริญญา  #ถ่ายงานแต่ง  #ช่างภาพ #ถ่ายนอกรอบ #ถ่ายรูปรับปริญญา #จุฬา #ธรรมศาสตร์ #abac #รามคำแหง #พระจอมเกล้า #มหิดล #swu #เกษตรศาสตร์",0,1,2,0,421,Spy1994P,2023-07-06 18:11:56,2024-11-27 01:13:25,อนาคตใหม่
1752188393537282214,"Kaset X บางบัวร่วมใจพัฒนา (สะพานไม้2) X สส.แบงค์

ร่วมทำ CSR Workshop ระหว่างนักศึกษาปี1 คณะสถาปัตย์ ม. #เกษตรศาสตร์ (IPDI) กับ ชุมชนบางบัวร่วมใจพัฒนา #สะพานไม้2 #เขตหลักสี่  

โดย เป้าหมายคือให้นิสิต สมาชิกชุมชน และเยาวชน แชร์ความรู้ และหาภาพจำให้ชุมชนจากผลิตภัณฑ์(ที่มีอยู่แล้ว)",14,474,1001,5,42188,BankSuphanatMin,2024-01-30 04:34:01,2024-11-27 01:13:25,อนาคตใหม่
1700689532876886262,บอกข่าวสำหรับนักวิ่งทั้งหลาย กับชาวเกษตรศาสตร์ด้วย #วิ่งการกุศล #เกษตรศาสตร์,0,0,1,0,244,Oxygen_totz,2023-09-10 01:55:56,2024-11-27 01:13:25,อนาคตใหม่
1755909415637504267,"C’est moi & Loyd  คอมมูนิตี้ที่เป็นมากกว่าคาเฟ่หรือร้านไอศกรีมธรรมดา
.
 ซอยงามวงศ์วาน 46
รีวิว->https://shorturl.asia/YmB6L
.
@aroii
 #cestmoi #cestmoicafe #loydicecream #คาเฟ่ไอศกรีม #เกษตรศาสตร์ #เสนานิคม #tamagofreemag #tamagoonline #tamagoพาไป",0,1,0,0,469,tamagofreemag,2024-02-09 11:00:02,2024-11-27 01:13:25,อนาคตใหม่
1733821463164252438,วันนี้ไปวิ่งงาน KU Run 3 ที่ ม.เกษตรศาสตร์ กับรองเท้าใหม่ราคาถูก แต่วิ่งดีกว่าคู่อื่นที่เคยใส่ #kurun3 #ku #เกษตรศาสตร์ #งานวิ่ง,0,0,0,0,172,wissarut106,2023-12-10 12:10:24,2024-11-27 01:13:25,อนาคตใหม่
1711665697183687021,"สมเด็จเจ้าฟ้าฯ กรมพระศรีสวางควัฒน วรขัตติยราชนารี เสด็จแทนพระองค์ไปพระราชทานปริญญาบัตรแก่ผู้สำเร็จการศึกษาจากมหาวิทยาลัยเกษตรศาสตร์ ประจำปีการศึกษา 2565 เป็นวันแรก

#TV5HD_Online #ททบ5 #กรมพระศรีสวางควัฒน #เกษตรศาสตร์ #พระราชทานปริญญาบัตร",0,1,2,0,174,Tv5hdOnline,2023-10-10 08:51:18,2024-11-27 01:13:25,อนาคตใหม่
1739282753215230395,"เปิดใจ ‘เมธินี’ แรง ‘ศรัทธางานที่ทำ’ นำมาซึ่ง ‘รางวัลบุคลากรดีเด่นปี66’

:รายละเอียด https://komchadluek.net/news/education/566067…

#บุคลากรดีเด่น

#มหาวิทยาลัย

#เกษตรศาสตร์",1,0,2,0,814,Kom_chad_luek,2023-12-25 13:51:37,2024-11-27 01:13:25,อนาคตใหม่
1831222057314517113,"ม.เกษตรศาสตร์ ประกาศ กำหนดการรับสมัครผ่าน #TCAS68
.
อ่านที่ : https://eduzones.com/2024/09/02/ku-tacs68/…

#KU #dek68 #เกษตรศาสตร์",0,0,0,1,449,eduzones,2024-09-04 06:45:35,2024-11-27 01:13:25,อนาคตใหม่
1684426182559940608,หามัธยม มหาลัยเอ้าดอร์หลังเลิกเรียนกันคับ ชชภายนอกคับ #นัดเย็ดกทม #กรุงเทพนัดเย็ด #เกษตรศาสตร์ #ศรีปทุม #จตุจักร #fwbกรุงเทพ #onsกทม #สยาม #imgforgay #ควยมัธยม #ควยมหาลัย,1,0,3,0,1728,Jjaetofeb,2023-07-27 04:51:11,2024-11-27 01:13:25,อนาคตใหม่
1797140769465372679,"“ม.เกษตร” ต่อยอดหลักสูตร “KU CARE” รุ่น2  ยกระดับผู้บริหารระดับสูงขององค์กร สู่มาตรฐานอย่างยั่งยืน  https://energynewscenter.com/%e0%b8%a1-%e0%b9%80%e0%b8%81%e0%b8%a9%e0%b8%95%e0%b8%a3-%e0%b8%95%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%ad%e0%b8%94%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%81%e0%b8%aa%e0%b8%b9%e0%b8%95%e0%b8%a3-ku-care/… ผ่าน 
@EnergyNewsCent1
#KU Care #เกษตรศาสตร์ #เคยู แคร์ #นโยบายสีเขียว #ธุรกิจ #ความยั่งยืน #เน็ต ซีโร่",0,0,1,0,170,EnergyNewsCent1,2024-06-02 05:38:43,2024-11-27 01:13:25,อนาคตใหม่
1660348104267423744,"รบกวนช่วยรีหน่อยค่ะ
เวลาประมาณ 23.40 น. ใครที่ขับรถผ่านบริเวณสะพานข้ามแยกเกษตรฝั่งขาออก (ฝั่งม.เกษตร) แล้วพบเห็นอุบัติเหตุรถปิ๊กอัพชนรถจักรยานยนต์ รบกวนติดต่อเรามาหน่อยได้มั้ยคะ พอดีผู้ประสบเหตุเป็นพี่ชายเรา คนขับชนแล้วหนีค่ะ #อุบัติเหตุ #รถชน #เกษตรบางเขน #เกษตรศาสตร์",1,38,2,0,2960,DZemb_1991,2023-05-21 18:13:30,2024-11-27 01:13:25,อนาคตใหม่
1706623376301896183,"'แพทยสภา' รับรองแล้ว!
หลักสูตร 'แพทยศาสตร์ ม.เกษตรฯ'
พร้อมเปิดสอนปี 67 รองรับได้ 48 คน #แพทยศาสตร์ #เกษตรศาสตร์ #แพทยสภา
https://thecoverage.info/news/content/5464…",0,0,1,0,128,thecoverageinfo,2023-09-26 10:54:55,2024-11-27 01:13:25,อนาคตใหม่
1753447682738450548,"วันนี้ 2 กุมภาพันธ์ #ครบรอบ81ปี #เกษตรศาสตร์ 
ข้าพระพุทธเจ้า ในนามนิสิตเก่า KU
น้อมรำลึกในพระมหากรุณาธิคุณ 
-----------
2 กุมภาพันธ์ พ.ศ. 2486 
สถาปนามหาวิทยาลัยเกษตรศาสตร์",0,1,2,0,253,NightSun1911,2024-02-02 15:57:59,2024-11-27 01:13:25,อนาคตใหม่
1797636440110879072,"มก ขึ้นทะเบียนกันครบหรือยังจ๊ะ 

ขออนุญาตเปิดหน้าลูกค้าเพื่อรีวิว

เช็ครีวิว  #reviewsjennyeditorth

#รูปติดบัตร #นักศึกษา #เกษตรศาสตร์ #สมัครเรียน #มอเกษตร #มหาวิทยาลัยเกษตรศาสตร์ #มก #KU #มอเกษตรสกล #มอเกษตรศรีราชา #มอเกษตรบางเขน #มอเกษตรกําแพงแสน #kasetsartuniversity",0,0,1,0,1770,JennyEditorTH,2024-06-03 14:28:20,2024-11-27 01:13:25,อนาคตใหม่
1811083835301613788,"เล่มละ50บาทค่ะ
นัดรับในมก.ฟรีค่ะ
#ทีมมก #เกษตรศาสตร์ #KU84 #KU83 #KU82 #KU81",1,1,0,0,318,minnie_swagggg,2024-07-10 17:03:29,2024-11-27 01:14:41,อนาคตใหม่
1805222630498488696,"เปิดเทอมวันแรก นิสิต ม.เกษตรชูป้าย ‘อย่าปล่อยการเมืองไทยถอยหลังลงคลอง’ ร้องสิทธิประกันนักโทษความคิด

อ่านข่าว-https://matichon.co.th/politics/news_4646141…

#มติชนออนไลน์ #เกษตรศาสตร์ #บุ้งทะลุวัง #บุ้งเนติพร",101,1021,1890,21,111646,MatichonOnline,2024-06-24 12:53:09,2024-11-27 01:14:41,อนาคตใหม่
1807307618127655322,"สุกันยา วงษา

ระวังบุคคลนี้ ตั้งใจโกง สันดานมิจฉาชีพ พอถึงวันนัดจ่ายบล็อกไลน์หนี

#โกง #โกงเงิน #มิจฉาชีพ #เตือนภัย #KU #เกษตรศาสตร์ #บางเขน #มก #มอเกษตร",0,0,0,0,591,CBlaclist,2024-06-30 06:58:08,2024-11-27 01:14:41,อนาคตใหม่
1809010990237036691,"น้องๆคนไหนสนใจฝึกงานต่างประเทศ ตรียมพร้อม สอบภาษาอังกฤษ (TOIEC) กันให้พร้อม ถ้าคะแนนภาษาและเกรดผ่านเกณฑ์ คณะเรามีทุนสนับสนุนด้วยนะ

#โอกาสต่างแดนดีๆที่เกษตรศาสตร์
#วิศวกรรมวัสดุของแทร่
#วิศวกรรมวัสดุ #เกษตรศาสตร์
#วิศวกรรมวัสดุพร้อมบวก #mate_ku_plus",1,0,0,0,91,MaterialsE5326,2024-07-04 23:46:44,2024-11-27 01:14:41,อนาคตใหม่
1806678415799632046,ขายหนังสือเรียนมือ 2 ค่ะ  สำหรับเรียน Eng 2 (มีรอยดินสอเขียน จดครบ+ทำแบบฝึกหัดครบ) หนังสือสภาพดีค่าา 170บาท ส่งฟรีค่าา (ราคาเต็ม 250 บ.)  #ส่งต่อหนังสือ #หนังสือมือสอง #ทีมมก #มก #เกษตร #เกษตรศาสตร์ #อิ้ง2 #Eng2 #Eng,2,0,0,0,429,kimmoyeon_,2024-06-28 13:17:55,2024-11-27 01:14:41,อนาคตใหม่
1808308123851280520," พิธีพระราชทานปริญญาบัตร มหาวิทยาลัยเกษตรศาสตร์ ปีการศึกษา 2566 

รายละเอียดวันพิธีของแต่ละคณะจะประกาศให้ทราบต่อไป

#เกษตรศาสตร์ #kasetsart #ทีมมก #รับปริญญามก #ปริญญามก #รับปริญญามก66 #graduation #commencementceremony",0,17,17,2,1797,kasetsart_ku,2024-07-03 01:13:48,2024-11-27 01:14:41,อนาคตใหม่
1806194020806427116,"มีใครจะปล่อยชุดพละ มก มั้ยคะ เสื้อกับกางเกงขายาว ไซส์l
#มก #ทีมมก #เกษตรศาสตร์ #ku #บางเขน",0,1,0,0,392,pdomaji,2024-06-27 05:13:06,2024-11-27 01:14:41,อนาคตใหม่
1805193643311149529,"ขายหนังสือ #มรดกอารยธรรมโลก 100฿ จากราคาหน้าปก 220฿ ค่ะ มีตำหนิตรงมุมบนและล่างขวาตามรูปนะคะ ไม่มีรอยขีดเขียนค่ะ ขอดูรูปเพิ่มเติมได้เลยค่ะ
นัดรับ 100฿ ถ้าจัดส่ง 120฿ ค่ะ #มกบางเขน #วิชาเสรีมก #เกษตรศาสตร์",0,0,0,0,186,jbandjayb,2024-06-24 10:57:58,2024-11-27 01:14:41,อนาคตใหม่
1805981713866379397,ขายหนังสือเรียนมือ 2 ค่ะ  สำหรับเรียน Eng 2 (มีรอยดินสอเขียน จดครบ+ทำแบบฝึกหัดครบ) หนังสือสภาพดีค่าา 170บาท ส่งฟรีค่าา (ราคาเต็ม 250 บ.)  #ส่งต่อหนังสือ #หนังสือมือสอง #ทีมมก #มก #เกษตร #เกษตรศาสตร์ #อิ้ง2 #Eng2 #Eng,0,1,1,1,411,kimmoyeon_,2024-06-26 15:09:28,2024-11-27 01:14:41,อนาคตใหม่
1805982007320797484,ขายหนังสือเรียนมือ 2 ค่ะ  สำหรับเรียน Eng 1 (มีรอยดินสอเขียน จดครบ+ทำแบบฝึกหัดครบ) หนังสือสภาพดีค่าา 350บาท ส่งฟรีค่าา (ราคาเต็มซื้อมา 500บ.)  #ส่งต่อหนังสือ #หนังสือมือสอง #ทีมมก #มก #เกษตร #เกษตรศาสตร์ #อิ้ง1 #Eng1 #Eng,2,0,0,1,517,kimmoyeon_,2024-06-26 15:10:38,2024-11-27 01:14:41,อนาคตใหม่
1805565451520688234,"ส่งต่อหนังสือหลักสถิติค่ะ สภาพ95% (มีรอยด้านหลังปกนิดเดียว ด้านในไม่มีรอยเขียน) 
150฿รวมส่งหรือนัดรับที่มอ120฿ค่ะ
      (วิทยาเขตบางเขน)
สนใจDMได้เลยน้า
#ส่งต่อหนังสือ #หนังสือมือสอง #ทีมมก #มก #เกษตร #เกษตรศาสตร์ #หลักสถิติ #Statistics #สถิติ https://x.com/SVT_1_3_13/sta/SVT_1_3_13/status/1803407302109905123…",0,0,0,0,570,SVT_1_3_13,2024-06-25 11:35:24,2024-11-27 01:14:41,อนาคตใหม่
1810684617936240711,น้องเบส สาวสวยจากรั้วม.เกษตรของเราตื่นเต้นมาก ๆ กับการเดินทางไปเรียนในครั้งนี้  กับ #ILAC - Intensive English #bigboxedu #เรียนต่อต่างประเทศ #เรียนต่อแคนาดา #studentvisa #dek68 #dek69 #dek70 #เรียนภาษาอังกฤษ #เกษตรศาสตร์ #KASETSART #KU #รับทําการบ้าน #IELTS #TCAS #กสพท,0,2,3,0,210,bigboxedu,2024-07-09 14:37:08,2024-11-27 01:14:41,อนาคตใหม่
1812000571953488243,"คณะประมง มหาวิทยาลัยเกษตรศาสตร์ แนะ เมนูกู้แหล่งน้ำ “ขนมจีนน้ำยาปลาหมอคางดำ”

#ปลาหมอคางดำ #ขนมจีนน้ำยาปลาหมอคางดำ #คณะประมง #เกษตรศาสตร์ #ไทยพับลิก้า #Thaipublica",0,2,1,0,622,ThaiPublica,2024-07-13 05:46:16,2024-11-27 01:14:41,อนาคตใหม่
1805190682275119322,"ส่งต่อหนังสือ 
หลักสถิติ+เฉลยแบบฝึกหัด 01422111
สภาพ 75% เฉลยมีขาดนิดหน่อย (มีไฟล์ให้ด้วยนะ) 140 บ. รวมส่ง ทักมาคุยๆก่อนได้
 #ส่งต่อหนังสือ #หนังสือมือสอง #ทีมมก #มก #เกษตร #เกษตรศาสตร์ #หลักสถิติ #dek66 #dek67 #ku83 #ku84",0,0,0,0,534,xxyourkxx,2024-06-24 10:46:12,2024-11-27 01:14:41,อนาคตใหม่
1812331043036491801,#ทีมมก #เกษตรศาสตร์ #KU84 #KU83 #KU82 #KU81,0,0,0,0,179,minnie_swagggg,2024-07-14 03:39:26,2024-11-27 01:14:41,อนาคตใหม่
1820651672152285291," 10 คณะแข่งขันสูงจาก TCAS67
มาต่อกันที่มหาวิทยาลัยเกษตรศาสตร์กันบ้าง
พี่ทีเชื่อว่าเป็นมหาลัยในฝันของน้อง ๆ #DEK68 หลายคนเลย
.
จะมีคณะที่การแข่งขันสูงปรี๊ดบ้าง มาดูกันเลย~
.
#TCASter #Mytcas #TCAS67 #TCAS68 #DEK68
#admission #รอบ3 #แอดมิชชัน #เกษตร #เกษตรศาสตร์
#หมาวิทยาลัยเกษตร",1,12,31,5,3140,TCASterApp,2024-08-06 02:42:39,2024-11-27 01:14:41,อนาคตใหม่
1814987819980554475,"นิสิตเก่าม. #เกษตรศาสตร์ เผยข้อเท็จจริง ปลานิลจิตรลดา 3 พัฒนาสายพันธุ์สำเร็จเมื่อปี 2550 ไม่เกี่ยวข้องกับปลาหมอคางดำที่ซีพีเอฟขออนุญาตนำเข้ามาวิจัยปี 2553 หลัง ""จอม ไฟเย็น"" ผู้ต้องหา #หนีคุก คดี #ม112 บิดเบือนหลอกควายว่าเป็นปลาลูกผสม (รายละเอียด )
#ปลานิลจิตรลดา #ปลาหมอคางดำ",1,1,0,0,198,ronakorn,2024-07-21 11:36:31,2024-11-27 01:14:41,อนาคตใหม่
1827195610065170933,ถ้าจะเรียนคณะมนุษย์ศาสตร์ภาษาจีน พื้นฐานภาษาจีนควรมีประมาณไหนเหรอคะ HSK ที่เท่าไหร่เหรอคะ #มนุษย์จีน #ศิลปากร #เกษตรศาสตร์ #ธรรมศาสตร์ #ภาษาจีน,0,0,1,0,143,Karn77668368,2024-08-24 04:05:55,2024-11-27 01:14:41,อนาคตใหม่
1833032078444646683,"ใครทีม #เกษตร ยกมือขึ้น แล้วเตรียมหาตี้ 
เพราะ ม.เกษตร บางเขน กำลังจะมี Open House!
ในวันที่ 19 - 20 ธ.ค. 67 นี้ งานฟรี ไม่มีค่าใช้จ่าย 
.
#TCASter #Mytcas #TCAS68 #DEK68 #KU #KasetsartUniversity #KUOpenHouse #OpenHouse2024 #เกษตรศาสตร์ #มหาวิทยาลัยเกษตรศาสตร์ #เกษตรบางเขน",0,4,15,3,2446,TCASterApp,2024-09-09 06:37:58,2024-11-27 01:14:41,อนาคตใหม่
1826788470515532129,บ่ายนี้ผมมีเสวนาโครงการพัฒนานิสิต เรื่อง สิทธิเด็ก : ยุติการลงโทษทางกายของเด็กในกรณีผู้ปกครองทำโทษบุตรโดยใช้ความรุนแรง ที่คณะสังคมศาสตร์ ม.#เกษตรศาสตร์ ผลจากสภาฯ รับหลักการแก้ไข ปพพ.#ประเทศนี้ไม่ตีเด็ก และกำลังพิจารณาวาระ 2 ตีได้ไม่ได้ ลงโทษได้แค่ไหน ติดตามกันครับ #พรรคประชาชน,0,32,70,0,1593,nuttha_PPLE,2024-08-23 01:08:06,2024-11-27 01:14:41,อนาคตใหม่
